Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
50	6.837857	5.086225	9.0	-5.7	9.478572	7.9707766	2.5538878	14.29758	-7.7545724	204000	9.313226e-10	6.6553574	-0.008363524	-1.6796037	0.32783937	0.006434571	0.0605	79.0	2747.218334913254
51	6.390375	5.491271	9.0	-5.8	9.335681	8.090097	2.5017054	13.079613	-6.797319	208000	1.8626451e-09	7.919503	-0.00895537	-1.9957879	0.307999	0.012206662	0.073	53.0	2797.1344888210297
52	6.7028503	5.2052813	9.0	-5.7	9.456057	7.9541216	2.6454654	12.403541	-7.124899	212000	1.1641532e-09	6.892822	-0.009529518	-1.8851658	0.29861522	0.012024546	0.0685	66.0	2847.6013021469116
53	6.9509616	4.9737287	9.0	-6.0	9.576923	8.17854	2.3403625	13.254615	-7.939183	216000	-1.8626451e-09	7.630562	-0.009703215	-2.1926155	0.31284735	0.011301314	0.087500006	79.0	2898.5715544223785
54	6.559059	5.3545465	9.0	-5.9	9.350588	8.122997	2.3084733	11.967904	-7.6684027	220000	-2.2351742e-08	7.8161345	-0.01024877	-1.8753004	0.29146796	0.0067428425	0.05275	79.0	2951.0115764141083
55	6.652506	5.2648754	9.0	-5.8	9.48926	7.973817	2.5635788	13.285159	-10.100652	224000	1.8626451e-08	7.921544	-0.008494833	-2.2151966	0.30828074	0.004565332	0.05625	79.0	3003.300499677658
56	7.0	4.929207	9.0	-5.8	9.545455	8.096261	2.4355187	13.163837	-8.541709	228000	1.8626451e-09	6.7496815	-0.010618149	-1.8095181	0.28998032	0.005847051	0.05575	79.0	3056.569879770279
57	7.086989	4.833824	9.0	-5.9	9.612048	8.139839	2.4782944	12.40856	-8.52108	232000	7.450581e-09	7.0905895	-0.009923456	-2.2448835	0.27383044	0.0042276713	0.04525	79.0	3117.5637979507446
58	6.5892863	5.333908	9.0	-5.9	9.464286	8.191263	2.1981657	12.643019	-8.44184	236000	-3.7252903e-09	8.872286	-0.00854861	-2.441793	0.26553613	0.004133353	0.044999998	79.0	3173.930148124695
59	6.914015	5.017993	9.0	-5.9	9.482185	7.9525166	2.5928152	11.450184	-8.599218	240000	-2.7939677e-09	6.785845	-0.008604732	-2.0891013	0.25088358	0.010779885	0.0545	79.0	3228.8583645820618
60	7.3460975	4.5234504	9.0	-5.8	9.709756	8.254851	2.3326871	14.015042	-10.430465	244000	7.450581e-09	5.943622	-0.0076481868	-2.4442356	0.28089613	0.004666738	0.052249998	79.0	3287.5647761821747
61	6.387327	5.510698	9.0	-5.8	9.168202	8.160596	2.4430788	13.3580475	-8.293948	248000	-1.8626451e-08	8.258999	-0.0075900387	-2.6300125	0.288386	0.004573976	0.06125	79.0	3341.8525190353394
62	6.83762	5.0880027	9.0	-5.8	9.480952	7.9827814	2.697338	12.8046	-10.323859	252000	-1.1641532e-10	7.744554	-0.007910192	-2.467485	0.27726305	0.010667534	0.0555	79.0	3398.080484390259
63	6.5193477	5.384933	9.0	-5.8	9.282051	8.063548	2.5173674	13.5921135	-8.648274	256000	1.3969839e-08	7.4804745	-0.008753702	-2.0466475	0.28136575	0.009088059	0.0545	79.0	3454.6774287223816
64	6.669718	5.253677	9.0	-5.8	9.359155	8.091805	2.5634248	11.779136	-7.7042236	260000	9.313226e-09	7.2334642	-0.0064365687	-1.8100635	0.24272797	0.006552269	0.045	79.0	3507.045310974121
65	6.9816666	4.947618	9.0	-5.8	9.469048	8.13595	2.5181656	12.820432	-9.479659	264000	2.7939677e-09	6.3537054	-0.0074690674	-1.9574609	0.23271799	0.004904406	0.049250003	79.0	3560.0052604675293
66	6.5331755	5.374782	9.0	-5.9	9.431279	8.094948	2.4140422	13.510826	-6.295393	268000	1.21071935e-08	8.921344	-0.007957077	-2.4219828	0.2399739	0.0054494482	0.051	79.0	3614.740084886551
67	6.641686	5.280062	9.0	-5.8	9.344262	8.027854	2.531776	11.718755	-7.5223627	272000	-9.313226e-10	7.7170944	-0.009014269	-2.1754947	0.22044975	0.003061728	0.039	79.0	3668.224012851715
68	7.0105023	4.9182177	9.0	-5.9	9.48926	8.105236	2.507478	13.733926	-12.564245	276000	-4.1909516e-09	6.618542	-0.0073683886	-2.2771564	0.22426422	0.0051568076	0.0425	79.0	3719.523056745529
69	6.2321105	5.638659	9.0	-5.9	9.123854	8.088579	2.5921214	12.393135	-7.170417	280000	-9.313226e-09	8.612041	-0.006776172	-2.3630552	0.22037792	0.0121185435	0.080749996	23.0	3770.129489660263
70	6.945477	4.982441	9.0	-5.8	9.473809	8.060319	2.4810529	13.232583	-9.5568285	284000	-1.4901161e-08	6.235466	-0.007682927	-2.0297494	0.19635698	0.0022091768	0.04275	79.0	3822.438538789749
71	6.7468395	5.1903806	9.0	-5.8	9.346604	8.109602	2.557633	15.93558	-7.625404	288000	-6.7520887e-09	7.5428033	-0.005194989	-2.2198963	0.1974482	0.007692031	0.0295	79.0	3871.5018594264984
72	6.5212126	5.390633	9.0	-5.8	9.263403	8.095224	2.537605	16.16248	-11.006059	292000	1.8626451e-09	7.4639874	-0.008003166	-2.3907676	0.19876707	0.0040416387	0.056999996	79.0	5055.380230665207
73	6.887678	5.029316	9.0	-5.7	9.440759	7.9925733	2.734466	12.733092	-8.73783	296000	-1.2805685e-09	5.6997457	-0.005418511	-1.9349275	0.21426696	0.0035645994	0.03025	79.0	5104.156867980957
74	6.8893366	5.0481944	9.0	-5.9	9.4241705	8.250823	2.37449	13.088489	-8.837054	300000	-5.5879354e-09	6.9171715	-0.0058022514	-2.15123	0.21692866	0.0021387525	0.03725	79.0	5153.847771644592
75	6.8869677	5.0466304	9.0	-5.9	9.447867	8.150929	2.4357512	12.204087	-8.3677435	304000	-2.7939677e-09	6.5380955	-0.007000497	-1.8145273	0.2073754	0.0060142535	0.040250003	79.0	5203.433595657349
76	6.705399	5.2263055	9.0	-5.9	9.35446	8.017197	2.6142704	14.36326	-7.838415	308000	1.5832484e-08	7.0719943	-0.008561894	-2.3456395	0.2313388	0.0039921124	0.04675	79.0	5252.768572807312
77	7.1543484	4.7544	9.0	-5.8	9.615942	8.196328	2.3431337	12.206145	-11.106633	312000	-3.7252903e-09	6.11714	-0.0050247777	-2.0698686	0.22919917	0.012677513	0.064500004	19.0	5301.289714574814
78	6.534571	5.387856	9.0	-5.9	9.24826	8.157852	2.4897997	14.066776	-7.6782656	316000	-9.313226e-09	7.6271615	-0.007851645	-2.4602647	0.26068768	0.0048562316	0.054250002	79.0	5350.755836725235
79	6.92583	5.006306	9.0	-5.8	9.414692	7.9519534	2.691431	12.334574	-6.8330765	320000	-1.3038516e-08	7.03261	-0.0052653733	-2.487547	0.27037472	0.008188102	0.03475	79.0	5400.354507446289
80	6.7817326	5.159697	9.0	-5.8	9.348947	8.253139	2.3619246	13.8034525	-7.9751244	324000	-2.8521754e-08	7.5843463	-0.0073658945	-2.4358974	0.27663624	0.004361515	0.06475	79.0	5450.4179010391235
81	6.8107977	5.1274533	9.0	-5.8	9.356808	8.046137	2.6447988	14.323844	-7.903831	328000	9.313226e-09	7.1252937	-0.0034135112	-2.248446	0.26334363	0.0123354085	0.07925	8.0	5499.091832637787
82	6.733648	5.1919913	9.0	-5.8	9.369411	8.194658	2.304569	12.705652	-9.524127	332000	1.1175871e-08	7.5289717	-0.0058349986	-2.4030457	0.256992	0.012253583	0.06275	31.0	5550.493859291077
83	7.260785	4.6207156	9.0	-5.9	9.745098	8.182599	2.365006	12.188839	-7.190775	336000	4.656613e-09	6.3329735	-0.0060189036	-2.481401	0.23512894	0.008386166	0.0605	79.0	5599.909583330154
84	6.822489	5.0961585	9.0	-5.8	9.526316	8.180016	2.4076953	11.807999	-11.280064	340000	1.3969839e-08	7.857688	-0.0067737754	-3.1168756	0.24254143	0.005031965	0.03925	79.0	5649.773164987564
85	6.6929245	5.241826	9.0	-5.8	9.367925	8.180437	2.341106	14.526241	-10.918316	344000	-5.5879354e-09	8.209764	-0.0060052583	-2.8803756	0.24481997	0.013207808	0.10425	15.0	5698.616410732269
86	6.5324826	5.3869925	9.0	-5.8	9.269141	7.9693823	2.6436257	12.421365	-7.7142057	348000	1.3969839e-09	7.9946012	-0.0072028944	-2.720668	0.2353014	0.012296479	0.09725	32.0	5747.855121135712
87	7.0392346	4.8868136	9.0	-5.9	9.511962	8.049917	2.683692	14.144439	-8.669532	352000	-1.6763806e-08	6.900961	-0.007986482	-2.6309218	0.20653893	0.0054923417	0.039499998	79.0	5797.423881530762
88	6.880997	5.046366	9.0	-5.8	9.456057	8.242873	2.3369544	15.764866	-7.1959033	356000	-2.2351742e-08	7.0225554	-0.0061428896	-2.485027	0.21334623	0.0028330712	0.037750002	79.0	5847.2144865989685
89	7.1011853	4.8202205	9.0	-5.6	9.438389	8.223455	2.4505615	12.724487	-9.865672	360000	0.0	5.64907	-0.005622999	-2.2390995	0.19679078	0.0122650955	0.05175	52.0	5896.546832084656
90	6.768471	5.15672	9.0	-5.8	9.374118	8.335943	2.2808256	13.233971	-8.576788	364000	1.8626451e-09	6.8255763	-0.008239263	-2.2044475	0.22317708	0.00812172	0.077	79.0	5946.303747177124
91	7.099289	4.8244658	9.0	-5.8	9.457346	8.168655	2.5159168	14.598438	-8.8347645	368000	-1.1175871e-08	7.1168985	-0.008074939	-2.4927206	0.19487229	0.003984317	0.05125	79.0	5996.326325416565
