Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
37	7.995935	4.361237	9.5	-5.6	5.406504	8.480732	2.183433	11.577597	-7.0825295	152000	0.0	7.630434	-0.0070422366	-1.023374	0.35138965	0.0080316635	0.06725	79.0	2287.502116203308
38	7.8480926	4.556636	9.5	-5.5	5.442779	8.526211	2.2023323	13.514266	-6.3270936	156000	1.0244548e-08	8.50416	-0.0061480226	-0.8609476	0.3407014	0.0051196404	0.066	79.0	2347.552550315857
39	7.9177594	4.4594603	9.5	-5.6	5.453552	8.48255	2.3104484	11.584008	-7.9863224	160000	1.9557774e-08	8.1424675	-0.007917299	-0.9015653	0.32621065	0.0040224493	0.062750004	79.0	2414.920383453369
40	7.8410325	4.577218	9.5	-5.6	5.4211955	8.507538	2.258158	12.244238	-9.3142805	164000	-1.0244548e-08	8.782264	-0.007511308	-0.9995296	0.33172798	0.0046556545	0.05625	79.0	2486.3112914562225
41	7.857672	4.551456	9.5	-5.8	5.4643836	8.441623	2.31428	13.000934	-6.6073213	168000	-1.9557774e-08	9.493373	-0.0107587455	-1.233324	0.31951335	0.009047104	0.062	79.0	2558.507721185684
42	7.979235	4.408221	9.5	-5.6	5.453552	8.354967	2.3111467	11.947842	-6.937396	172000	-9.313226e-09	9.361797	-0.008481931	-1.225758	0.3388048	0.0048630033	0.05925	79.0	2626.976458311081
43	7.976944	4.4216633	9.5	-5.5	5.3512063	8.454894	2.296607	13.407417	-6.854884	176000	-2.0489097e-08	8.12109	-0.007948019	-0.90919137	0.3371809	0.011082217	0.0755	79.0	2683.886137485504
44	8.029144	4.33906	9.5	-5.6	5.3368983	8.552664	2.1710653	11.539256	-7.083047	180000	1.3969839e-08	7.855336	-0.00834775	-0.795897	0.33458015	0.00428012	0.07075	79.0	2749.528988599777
45	8.210135	4.07261	9.5	-5.5	5.3986487	8.630734	2.1368728	11.936224	-7.692499	184000	-9.080395e-09	6.419894	-0.0070882486	-0.7411437	0.33710316	0.0069180857	0.05775	79.0	2811.4241976737976
46	7.890788	4.5219636	9.5	-5.6	5.337784	8.59868	2.2276983	11.600212	-7.6145344	188000	-1.0244548e-08	8.954054	-0.0060339128	-1.150009	0.33610415	0.0034060404	0.048249997	79.0	2882.550619840622
47	7.9058905	4.5074463	9.5	-5.6	5.3453817	8.429461	2.4395323	12.08732	-7.216788	192000	1.8626451e-08	9.132797	-0.007075969	-0.84154546	0.32912716	0.0036924158	0.04525	79.0	2947.82821559906
48	7.762385	4.7001805	9.5	-5.7	5.2900662	8.431237	2.3787682	14.892202	-7.276664	196000	9.778887e-09	8.888303	-0.007979551	-1.1528541	0.33443728	0.0072590103	0.061	79.0	3016.357902288437
49	8.150741	4.181543	9.5	-5.5	5.370121	8.493643	2.2715964	12.301522	-6.861206	200000	1.8626451e-08	7.33768	-0.008475514	-1.1592916	0.34375492	0.00436496	0.054250002	79.0	3081.181615829468
50	7.9534574	4.4510474	9.5	-5.4	5.305851	8.542095	2.3090346	12.588877	-9.242991	204000	-1.1175871e-08	7.225028	-0.0075334995	-1.1302181	0.332441	0.0036637075	0.03125	79.0	3138.83784031868
51	8.048472	4.3282084	9.5	-5.5	5.3054447	8.534504	2.3709354	11.204729	-8.201913	208000	5.122274e-09	8.03117	-0.008493515	-1.0109544	0.33207315	0.0047625974	0.070999995	79.0	3197.3008596897125
52	8.356685	3.8606088	9.5	-5.6	5.3368983	8.649565	2.055131	12.095419	-7.8269196	212000	-1.8626451e-08	6.3039093	-0.008327599	-0.9300391	0.32730442	0.0037054932	0.06825	79.0	3254.4501509666443
53	7.8225727	4.630413	9.5	-5.6	5.2388453	8.672412	2.255591	11.843298	-8.572744	216000	-8.381903e-09	8.689716	-0.0078099347	-1.3622731	0.32532138	0.003382004	0.04075	79.0	3311.8342158794403
54	8.164861	4.1703243	9.5	-5.5	5.273448	8.48579	2.2999582	12.254086	-6.245623	220000	-2.6077032e-08	7.0906253	-0.007491286	-1.1698	0.31133994	0.0038567637	0.05375	79.0	3369.278326034546
55	8.118037	4.238089	9.5	-5.6	5.291777	8.727394	2.2446122	14.637434	-10.204156	224000	9.313226e-09	7.627033	-0.008768044	-1.1688172	0.30201396	0.006903257	0.060500003	79.0	3426.212845802307
56	7.8474674	4.5938725	9.5	-5.6	5.325333	8.443307	2.5454667	11.745808	-11.986988	228000	3.7252903e-09	8.807769	-0.005931805	-1.4866055	0.30323792	0.01279819	0.10275	23.0	3482.2558991909027
57	7.8810143	4.564031	9.5	-5.5	5.1950583	8.422982	2.4383473	11.949911	-7.338095	232000	-1.3038516e-08	8.2949705	-0.007354243	-1.3488683	0.31075785	0.004732158	0.055499997	79.0	3539.982266664505
58	8.038351	4.3543963	9.5	-5.6	5.2185864	8.505319	2.399957	13.015289	-7.24273	236000	-6.519258e-09	8.02916	-0.004405964	-1.2038023	0.29317605	0.013351755	0.099999994	12.0	3596.0828013420105
59	7.8835263	4.568874	9.5	-5.5	5.14157	8.503618	2.4304252	12.376613	-9.373188	240000	-1.6763806e-08	8.383629	-0.007446179	-1.085415	0.30317828	0.005069225	0.0635	79.0	3655.1197588443756
60	8.304031	3.9772136	9.5	-5.5	5.1911573	8.602408	2.2196095	11.590012	-8.438113	244000	0.0	7.041629	-0.0072132265	-0.9444612	0.2976771	0.0028389427	0.055	79.0	3711.9870359897614
61	8.187646	4.131907	9.5	-5.5	5.184655	8.633834	2.2786696	12.638737	-7.6270046	248000	-1.4901161e-08	7.4805746	-0.007727797	-1.1125187	0.2870223	0.006001044	0.059750002	79.0	3768.3550131320953
62	8.163508	4.198456	9.5	-5.4	5.112676	8.59213	2.2544987	12.281824	-9.405802	252000	6.519258e-09	6.8089123	-0.0047353744	-0.9143745	0.28793198	0.0125582395	0.057749998	8.0	3825.7410230636597
63	8.007613	4.403099	9.5	-5.4	5.1496773	8.694866	2.2533185	12.231646	-8.122405	256000	1.1175871e-08	7.1086493	-0.009041264	-1.2339318	0.2764641	0.007319539	0.062250003	79.0	3897.989496946335
64	8.06727	4.3279114	9.5	-5.5	5.1617074	8.514281	2.4862583	12.62969	-7.7149982	260000	-2.4447218e-09	7.608114	-0.0054291156	-1.4915419	0.27847224	0.006575425	0.0375	79.0	3969.762129545212
65	8.295995	3.9962287	9.5	-5.5	5.1537466	8.631275	2.3231	11.582327	-9.597584	264000	-7.566996e-09	7.11425	-0.008176003	-1.2387384	0.27423346	0.005666192	0.0615	79.0	4050.959169626236
66	8.130322	4.245981	9.5	-5.7	5.148387	8.620875	2.3612177	12.440912	-14.083991	268000	0.0	7.219072	-0.006141778	-1.1420214	0.27954742	0.0064920923	0.05775	79.0	4116.060763835907
67	8.061868	4.3301616	9.5	-5.4	5.1789885	8.538656	2.4582782	13.416841	-11.3251	272000	7.450581e-09	7.024464	-0.0072882636	-1.1217993	0.28969613	0.004462272	0.051	79.0	4178.774564266205
68	7.923247	4.516727	9.5	-5.5	5.183117	8.636549	2.3515987	12.982977	-8.072328	276000	-2.0489097e-08	7.974718	-0.008565079	-1.096803	0.2745354	0.0053404067	0.0575	79.0	4238.522038698196
69	8.250258	4.0605936	9.5	-5.6	5.1589146	8.5848255	2.3143785	14.643937	-8.660374	280000	3.7252903e-09	7.3096056	-0.009180681	-0.96966517	0.27905074	0.0049861344	0.057	79.0	4310.91867184639
70	8.23711	4.0687375	9.5	-5.5	5.1940103	8.629192	2.2121153	13.561009	-6.9515667	284000	-1.1175871e-08	6.876219	-0.006081915	-1.1918224	0.27861038	0.0022867387	0.044	79.0	4378.098032951355
71	8.197947	4.149355	9.5	-5.5	5.119384	8.572763	2.3913167	12.081086	-11.820526	288000	-1.8626451e-08	6.595842	-0.008427024	-1.372099	0.2835262	0.0067932084	0.06825	79.0	4439.874908685684
