Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
65	6.8851485	5.102715	9.0	-5.9	9.861386	7.5014668	3.879757	11.222997	-7.8579326	264000	-1.1175871e-08	4.3173366	-0.005962343	-0.7365004	0.19920167	0.012045272	0.070999995	50.0	9331.556681394577
66	7.5547986	4.3059807	9.0	-5.8	10.058081	8.077052	2.768676	10.36069	-7.7203064	268000	-1.8626451e-09	4.657587	-0.0055400226	-0.86515594	0.20318729	0.0072251777	0.05325	79.0	9465.252571105957
67	7.237093	4.7229743	9.0	-5.9	9.9599	7.759539	3.4663577	10.9242525	-9.202233	272000	-6.519258e-09	4.094104	-0.006124027	-0.72397876	0.197939	0.007699799	0.058	79.0	9598.814192533493
68	7.0530005	4.932265	9.0	-5.8	9.97	7.847551	3.471321	12.21863	-7.7078495	276000	-7.450581e-09	4.523073	-0.0030568074	-0.4976502	0.19343513	0.012059482	0.05225	22.0	9731.853395462036
69	7.0764275	4.912764	9.0	-5.8	9.880894	7.6587396	3.7687967	12.726319	-7.7653217	280000	9.546056e-09	3.9035318	-0.005363727	-0.81501234	0.18314879	0.0075530647	0.046499997	79.0	9865.156690359116
70	7.1942506	4.770529	9.0	-5.8	9.9325	7.873127	3.319814	11.427874	-6.614559	284000	2.3283064e-09	4.190234	-0.0059799277	-0.81758505	0.16866764	0.012139937	0.08225	33.0	9999.035982370377
71	6.942716	5.0560637	9.0	-5.8	9.832099	7.447262	3.9247406	11.366918	-8.501805	288000	-1.1175871e-08	4.694807	-0.0042607053	-1.1567008	0.16224116	0.012365436	0.066750005	73.0	10131.458886861801
72	6.865261	5.113577	9.0	-5.8	9.883374	7.729809	3.535004	13.768252	-6.9289904	292000	-7.450581e-09	4.7672696	-0.004782388	-0.70074666	0.19272423	0.004999979	0.03925	79.0	10265.836916923523
73	7.0324264	4.9127746	9.0	-5.8	9.873762	7.683203	3.5820332	11.021536	-7.1116204	296000	-1.8626451e-09	4.411659	-0.0044043246	-0.72077245	0.17954141	0.013368769	0.067999996	14.0	10398.238459587097
74	7.3190002	4.6323094	9.0	-5.8	9.935	7.733741	3.519097	13.808107	-8.045277	300000	2.3283064e-09	2.9800382	-0.00485064	-0.6290567	0.16302091	0.0046289517	0.03575	79.0	10531.202638626099
75	6.591647	5.405837	9.0	-5.8	9.759213	7.4807663	4.1179123	13.498755	-7.6255026	304000	7.916242e-09	4.6529875	-0.0057388423	-0.89034164	0.14011009	0.009458644	0.0425	79.0	10663.470882415771
76	6.9835825	4.995438	9.0	-5.8	9.890547	7.5992656	3.7277224	12.611565	-6.798408	308000	7.916242e-09	3.3496866	-0.007158986	-0.70882595	0.1439227	0.0051811365	0.055	79.0	10797.313279867172
77	6.7190127	5.2809234	9.0	-5.8	9.846913	7.4167814	4.0650935	12.653199	-6.917565	312000	1.1175871e-08	3.6567202	-0.005081767	-0.6790884	0.15080076	0.011337789	0.0485	79.0	10929.54071688652
78	6.5173597	5.4549737	9.0	-5.8	9.765281	7.372701	4.046143	10.47668	-7.466459	316000	0.0	4.6047807	-0.0052694157	-0.73141545	0.15193738	0.0057726167	0.055	79.0	11063.075895547867
79	7.564071	4.299572	9.0	-5.8	10.037688	8.015027	3.2736576	13.528137	-7.421325	320000	-1.8626451e-09	2.6210635	-0.00362694	-0.5216837	0.15292667	0.006494696	0.02375	79.0	11199.123687505722
